url,filename,fid_exists_with_usage,fid_exists_without_usage,type,entity_id
/files/imagecache/full_node_featured_image/Parker_Summer_Events_Poster[1].JPG,Parker_Summer_Events_Poster[1].JPG,,,src,5813496
"/files/Sept Job fair flyer3 web edition.pdf","Sept Job fair flyer3 web edition.pdf",,1088176,href,5814496
/files/Untitled-3.jpg,Untitled-3.jpg,,,src,5814961
/files/imagecache/full_node_featured_image/Top2.png,Top2.png,,,src,5815191
/files/imagecache/full_node_featured_image/Bottom2_0.png,Bottom2_0.png,,,src,5815191
"/files/imagecache/full_node_featured_image/10-21-09 Health Fair.jpg","10-21-09 Health Fair.jpg",,,src,5815236
/files/BXF2.jpg,BXF2.jpg,,,src,5815391
/files/BringingGovernmen.jpg,BringingGovernmen.jpg,,,src,5815396
/files/WTBQ_1.jpg,WTBQ_1.jpg,,,src,5815416
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815461
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815496
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815501
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815506
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815511
/files/WTBQ_1.jpg,WTBQ_1.jpg,,,src,5815516
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815521
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815716
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815721
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815726
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815731
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5815736
"/files/imagecache/full_node_featured_image/Conversation wtih Gov. Paterson December 2009.jpg","Conversation wtih Gov. Paterson December 2009.jpg",,,src,5815851
"/files/users/u106/Haitian Emergency Relief_pic.JPG","Haitian Emergency Relief_pic.JPG",,,src,5816406
/files/users/u106/Email-Newsbeat-No.7-Behind-The-Walls.jpg,Email-Newsbeat-No.7-Behind-The-Walls.jpg,,,src,5816466
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816496
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816501
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816506
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816511
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816516
/files/WTBQ_1.jpg,WTBQ_1.jpg,,,src,5816521
/files/WTBQ_1.jpg,WTBQ_1.jpg,,,src,5816526
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816531
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816536
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5816541
/files/users/u106/Logo-Pic-BEHIND-THE-WALLS_1.jpg,Logo-Pic-BEHIND-THE-WALLS_1.jpg,,,src,5816881
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5817841
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5817846
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5817851
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5817856
/files/WTBQ_1.jpg,WTBQ_1.jpg,,,src,5817861
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5818671
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5818676
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5818681
/files/WRCR_1.jpg,WRCR_1.jpg,,,src,5818686
/files/users/u106/June-3rd-Town-Mtg..jpg,June-3rd-Town-Mtg..jpg,,,src,5818691
"/files/imagecache/full_node_featured_image/6-5-10 Sickle Cell Awareness (final).jpg","6-5-10 Sickle Cell Awareness (final).jpg",,,src,5818741
"/files/7-17-10 4th Annual Childrens First Summer Festival Broad Channel.jpg","7-17-10 4th Annual Childrens First Summer Festival Broad Channel.jpg",,1090411,src,5819096
/files/MovieFlyer.pdf,MovieFlyer.pdf,,,href,5819181
/files/MovieFlyerEnglish.pdf,MovieFlyerEnglish.pdf,,1090526,href,5819326
/files/MovieFlyerSpanish.pdf,MovieFlyerSpanish.pdf,,1090531,href,5819326
"/files/users/u106/Voting Machine Flyer3.jpg","Voting Machine Flyer3.jpg",,,src,5819406
/files/Section8TownHall.jpg,Section8TownHall.jpg,,1090756,href,5819616
"/files/imagecache/full_node_featured_image/Lets Stop Crime (final).jpg","Lets Stop Crime (final).jpg",,,src,5819906
"/files/imagecache/full_node_featured_image/Health Fair 2.jpg","Health Fair 2.jpg",,,src,5819921
"/files/imagecache/full_node_featured_image/FIT program flyer (final)_0.jpg","FIT program flyer (final)_0.jpg",,,src,5820016
"/files/imagecache/full_node_featured_image/Rochdale Heart Project (back).jpg","Rochdale Heart Project (back).jpg",,,src,5820021
"/files/Peralta Cardiovascular Health flyer.pdf","Peralta Cardiovascular Health flyer.pdf",,1091086,href,5820056
/files/CoopForum_0.pdf,CoopForum_0.pdf,,1091146,href,5820116
"/files/Corona Plaza Holiday Festival & Lighting 2010.pdf","Corona Plaza Holiday Festival & Lighting 2010.pdf",,1091151,href,5820121
/files/YouthAwarenessDayFlyer.pdf,YouthAwarenessDayFlyer.pdf,,1091176,href,5820141
/files/YouthAwarenessDayFlyer.pdf,YouthAwarenessDayFlyer.pdf,,1091176,href,5820141
/files/BookFairFlyer_0.jpg,BookFairFlyer_0.jpg,,1091191,href,5820151
"/files/imagecache/full_node_featured_image/12-10-10 Huntley Xmas 2010 (AKA final).jpg","12-10-10 Huntley Xmas 2010 (AKA final).jpg",,,src,5820171
"/files/users/u106/Kwanza Event_2010.jpg","Kwanza Event_2010.jpg",,,src,5820176
/files/SmokeFreeCoOpForumFlyer.pdf,SmokeFreeCoOpForumFlyer.pdf,,1091286,href,5820231
"/files/pdfs/11-2010--Medicaid Task Force Recommendations of HANYS' Task Force on Improving New York State's Medicaid Program.pdf","11-2010--Medicaid Task Force Recommendations of HANYS' Task Force on Improving New York State's Medicaid Program.pdf",,,href,5820291
/files/users/u106/Schomburg-Promo-Invite.jpg,Schomburg-Promo-Invite.jpg,,,src,5820341
/files/Intrepid.pdf,Intrepid.pdf,,1091391,href,5820406
"/files/ENY Farms.pdf","ENY Farms.pdf",,1091396,href,5820411
/files/BlackHistoryMonth.pdf,BlackHistoryMonth.pdf,,1091416,href,5820441
/files/users/u106/Press-Advisory-SchomburgCenter.jpg,Press-Advisory-SchomburgCenter.jpg,,,src,5820446
"/files/Dominican Heritage english.pdf","Dominican Heritage english.pdf",,1091496,href,5820506
"/files/Dominican Flyer spanish.pdf","Dominican Flyer spanish.pdf",,1091491,href,5820506
"/files/Dominican Heritage english.pdf","Dominican Heritage english.pdf",,1091496,href,5820506
"/files/Flyer Biblioteca de Corona 2011.pdf","Flyer Biblioteca de Corona 2011.pdf",,1091511,href,5820511
"/files/2011 Community Convention Flyer FINAL.pdf","2011 Community Convention Flyer FINAL.pdf",,1091576,href,5820621
/files/TaxPrep_0.pdf,TaxPrep_0.pdf,,1091641,href,5820681
"/files/users/u106/Perkins VIP Reception invite[1].JPG","Perkins VIP Reception invite[1].JPG",,,src,5820691
"/files/Ruby Nottage Invite.pdf","Ruby Nottage Invite.pdf",,1091691,href,5820766
"/files/Ruby Nottage Invite.pdf","Ruby Nottage Invite.pdf",,1091691,href,5820766
/files/SeniorCenterRally.pdf,SeniorCenterRally.pdf,,1091716,href,5820801
"/files/users/u106/(espanol) viewer.png","(espanol) viewer.png",,,src,5820821
/files/KnowYourRightsLefrak.pdf,KnowYourRightsLefrak.pdf,,,href,5820931
/files/KnowYourRightsLefrak_0.pdf,KnowYourRightsLefrak_0.pdf,,1091831,href,5820931
"/files/3-22-11 April 23rd Legislative Clergy Breakfast (final)_0.jpg","3-22-11 April 23rd Legislative Clergy Breakfast (final)_0.jpg",,1091856,src,5820941
/files/FinancialLiteracySeries.pdf,FinancialLiteracySeries.pdf,,1091881,href,5820951
/files/users/u106/Budget-2011-Bill-Article.jpg,Budget-2011-Bill-Article.jpg,,,src,5820981
/files/users/u106/viewer_0.png,viewer_0.png,,,src,5821041
"/files/users/u92/SkinCancerScreening2011_Hauppauge copy.jpg","SkinCancerScreening2011_Hauppauge copy.jpg",,,src,5821046
"/files/Memorial Sloan-Kettering Cancer Center Flyer.pdf","Memorial Sloan-Kettering Cancer Center Flyer.pdf",,1091961,href,5821046
"/files/users/u106/OPEN CLOSET 2011 FLIER.jpg","OPEN CLOSET 2011 FLIER.jpg",,,src,5821146
/files/EnglishAutism.pdf,EnglishAutism.pdf,,1092061,href,5821176
/files/SpanishAutism.pdf,SpanishAutism.pdf,,1092066,href,5821176
/files/AutismEnglish.pdf,AutismEnglish.pdf,,,href,5821176
/files/FamilyDay.pdf,FamilyDay.pdf,,1092126,href,5821236
/files/CardiovascularScreening_0.pdf,CardiovascularScreening_0.pdf,,1092156,href,5821251
/files/users/u106/untitled-DSK_1.PNG,untitled-DSK_1.PNG,,,src,5821831
"/files/users/u106/Sen. Perkins 2011 Post Eid Celebration Flyer.JPG","Sen. Perkins 2011 Post Eid Celebration Flyer.JPG",,,src,5822366
"/files/users/u115/2011-11-05 PLG Cleanup.jpg","2011-11-05 PLG Cleanup.jpg",,,src,5822891
"/files/users/u106/Immigration Forum.JPG","Immigration Forum.JPG",,,src,5823541
"/files/4-14-12 5th Annual Girls Empowerment Conference flyer (final).jpg","4-14-12 5th Annual Girls Empowerment Conference flyer (final).jpg",,1093776,src,5823686
"/files/users/u106/poster for website.JPG","poster for website.JPG",,,src,5824036
/files/users/u106/VNSNY_0.JPG,VNSNY_0.JPG,,,src,5824076
/files/users/u1372/owensig.png,owensig.png,,,src,5824166
"/files/users/u106/Eid Celebration Flyer 2012.jpg","Eid Celebration Flyer 2012.jpg",,,src,5824311
/files/users/u17/noname.jpeg,noname.jpeg,,,src,5824326
"/files/users/u106/Superfund forum flier2[1].jpg","Superfund forum flier2[1].jpg",,,src,5824346
"/files/users/u106/Solitary Town Hall[1].jpg","Solitary Town Hall[1].jpg",,,src,5824671
"/files/users/u106/2012 hanukkah.JPG","2012 hanukkah.JPG",,,src,5824861
/files/users/u17/Newnoname_0.jpg,Newnoname_0.jpg,,,src,5824921
"/files/users/u17/Listening Tour Flyer Far RockawayV5-2.jpg","Listening Tour Flyer Far RockawayV5-2.jpg",,,src,5825176
"/files/users/u17/Listening Tour Flyer Bayhouses2-3.jpg","Listening Tour Flyer Bayhouses2-3.jpg",,,src,5825221
"/files/users/u1372/Boyle Signature_0.jpg","Boyle Signature_0.jpg",,,src,5825281
"/files/users/u1372/Boyle Signature.jpg","Boyle Signature.jpg",,,src,5825291
"/files/users/u106/Solitary Confinement (caucus weekend).JPG","Solitary Confinement (caucus weekend).JPG",,,src,5825301
"/files/users/u106/food bank recep.JPG","food bank recep.JPG",,,src,5825316
"/files/users/u106/smoke free workshop.JPG","smoke free workshop.JPG",,,src,5825326
"/files/users/u106/CP5 Flyer(a).JPG","CP5 Flyer(a).JPG",,,src,5825331
"/files/users/u106/Immigration Workshop.JPG","Immigration Workshop.JPG",,,src,5825336
"/files/users/u17/CGCA Sandy Town Hall.jpg","CGCA Sandy Town Hall.jpg",,,src,5825401
/files/users/u17/WOD-1.jpg,WOD-1.jpg,,,src,5825421
"/files/users/u1372/Boyle Signature_0.jpg","Boyle Signature_0.jpg",,,src,5825511
"/files/users/u1372/Boyle Signature_0.jpg","Boyle Signature_0.jpg",,,src,5825541
"/files/users/u21061/AARP_A New Look_English_3.26.2013[1] (3)-page-001.JPG","AARP_A New Look_English_3.26.2013[1] (3)-page-001.JPG",,,src,5825776
"/files/users/u106/Transporation Town Hall.jpg","Transporation Town Hall.jpg",,,src,5825901
"/files/users/u27336/WINGATE_2013 (reduced).jpg","WINGATE_2013 (reduced).jpg",,,src,5825906
"/files/users/u21061/2013 Summer-Reading_Image_2.jpg","2013 Summer-Reading_Image_2.jpg",,,src,5826026
/files/users/u1372/Boyle_Tournament_Flier_sm_0.jpg,Boyle_Tournament_Flier_sm_0.jpg,,,src,5826066
"/files/users/u33031/Town Hall Meeting ASC+SM 07.11.13.jpg","Town Hall Meeting ASC+SM 07.11.13.jpg",,,src,5826206
"/files/users/u106/Mandela Flier .jpg","Mandela Flier .jpg",,,src,5826221
"/files/users/u106/Sen. Perkins 2013 Post Eid Celebration Flyer_1.JPG","Sen. Perkins 2013 Post Eid Celebration Flyer_1.JPG",,,src,5826311
/files/users/u17/pic15825.jpg,pic15825.jpg,,,src,5826416
/files/users/u17/pic03618.jpg,pic03618.jpg,,,src,5826416
/files/users/u33031/ffw.jpg,ffw.jpg,,,src,5826421
/files/users/u36826/elder2.jpg,elder2.jpg,,,src,5826431
/files/users/u36826/cradletocollege.jpg,cradletocollege.jpg,,,src,5826436
/files/users/u17/Untitled-1.jpg,Untitled-1.jpg,,,src,5826441
/files/users/u33031/asc_blooddrive.png,asc_blooddrive.png,,,src,5826496
"/files/users/u17/Veterans Forum Flye1r.jpg","Veterans Forum Flye1r.jpg",,,src,5826666
/files/users/u39/Job_Seekers_RSVP.jpg,Job_Seekers_RSVP.jpg,,,src,5826741
/files/users/u39/Employer_RSVP.jpg,Employer_RSVP.jpg,,,src,5826741
/files/users/u36826/PlayforPeace_poster_v2b.jpg,PlayforPeace_poster_v2b.jpg,,,src,5826751
"/files/users/u17/SANDERS 2013 JOB FAIR V5-2_0.jpg","SANDERS 2013 JOB FAIR V5-2_0.jpg",,,src,5826771
"/files/users/u76/flyer - senior fair 2013-page-001.jpg","flyer - senior fair 2013-page-001.jpg",,,src,5826776
/files/users/u33031/ascnysoh.png,ascnysoh.png,,,src,5826811
/files/users/u39/Job_Seekers_RSVP.jpg,Job_Seekers_RSVP.jpg,,,src,5826821
/files/users/u39/Employer_RSVP.jpg,Employer_RSVP.jpg,,,src,5826821
/files/users/u39/Job_Seekers_RSVP.jpg,Job_Seekers_RSVP.jpg,,,src,5826826
/files/users/u39/Employer_RSVP.jpg,Employer_RSVP.jpg,,,src,5826826
"/files/users/u76/flyer - 2013 E recycle-page-001.jpg","flyer - 2013 E recycle-page-001.jpg",,,src,5826856
"/files/users/u76/flyer - e recycle window-page-001.jpg","flyer - e recycle window-page-001.jpg",,,src,5826871
/files/users/u17/Untitled-1_0.jpg,Untitled-1_0.jpg,,,src,5827011
"/files/users/u17/Christmas Party 2013.jpg","Christmas Party 2013.jpg",,,src,5827026
"/files/users/u83/Yonkers Budget Hearing.jpg","Yonkers Budget Hearing.jpg",,,src,5827201
"/files/users/u76/flyer - special needs fair 2014-page-001.jpg","flyer - special needs fair 2014-page-001.jpg",,,src,5827281
"/files/pdfs/special needs presentation flyer 2014.pdf","special needs presentation flyer 2014.pdf",,,href,5827281
"/files/users/u76/take back-page-001.jpg","take back-page-001.jpg",,,src,5827431
"/files/users/u37021/BBB&B Event.jpg","BBB&B Event.jpg",,,src,5827516
"/files/users/u17/Taiwan Heritage Day  Invitation 2014.jpg","Taiwan Heritage Day  Invitation 2014.jpg",,,src,5827606
/files/users/u39/Joint_Senate_Heroin_Addiction_Task_Force_Final_Report.png,Joint_Senate_Heroin_Addiction_Task_Force_Final_Report.png,,,src,5827636
"/files/users/u76/stringer sandy-page-001 (1).jpg","stringer sandy-page-001 (1).jpg",,,src,5827641
/files/users/u76/greatstrides.jpg,greatstrides.jpg,,,src,5827666
"/files/users/u76/Citizen Preparedness Training Program - staten island college-page-001.jpg","Citizen Preparedness Training Program - staten island college-page-001.jpg",,,src,5827736
/files/users/u76/Raritan_Bay_Festival_2014_DRAFT_2-4-page-001.jpg,Raritan_Bay_Festival_2014_DRAFT_2-4-page-001.jpg,,,src,5827741
"/files/users/u39056/Boyle prostat flyer HIRES.jpg","Boyle prostat flyer HIRES.jpg",,,src,5827766
"/files/users/u39056/Boyle Senior Scam Flyer.jpg","Boyle Senior Scam Flyer.jpg",,,src,5827771
"/files/users/u39056/Boyle Community Blood Drive Flyer.jpg","Boyle Community Blood Drive Flyer.jpg",,,src,5827776
/files/users/u17/Abrazo_Dominicano_In_New_York.jpg,Abrazo_Dominicano_In_New_York.jpg,,,src,5827836
"/files/users/u17/Senior Information Day.jpg","Senior Information Day.jpg",,,src,5828386
"/files/users/u76/Flyer -  Free Rabies clinic Staten Island 9-20-2014-page-001.jpg","Flyer -  Free Rabies clinic Staten Island 9-20-2014-page-001.jpg",,,src,5828501
"/files/users/u76/flyer - narcan small.jpg","flyer - narcan small.jpg",,,src,5828641
"/files/users/u76/flyer - nylag 11.14-page-001.jpg","flyer - nylag 11.14-page-001.jpg",,,src,5828776
"/files/users/u76/narcan 11.14.jpg","narcan 11.14.jpg",,,src,5828916
"/files/users/u76/flyer - nylag 12.14-page-001.jpg","flyer - nylag 12.14-page-001.jpg",,,src,5828946
"/files/users/u39056/Narcan Training Class Flier.png","Narcan Training Class Flier.png",,,src,5829031
"/files/users/u17/SELMA TICKET.jpg","SELMA TICKET.jpg",,,src,5829076
"/files/users/u21061/FINAL_Peralta 2015 Black History flyer_English.jpg","FINAL_Peralta 2015 Black History flyer_English.jpg",,,src,5829151
"/files/users/u21061/FINAL_Peralta 2015 Black History flyer_Spanish_0.jpg","FINAL_Peralta 2015 Black History flyer_Spanish_0.jpg",,,src,5829151
/files/users/u76/addictionangels.png,addictionangels.png,,,src,5829166
"/files/users/u39056/one on one wi.jpg","one on one wi.jpg",,,src,5829241
"/files/users/u39056/blood drive flyer.jpg","blood drive flyer.jpg",,,src,5829246
/files/users/u39056/seniorsenior2.jpg,seniorsenior2.jpg,,,src,5829251
"/files/users/u76/flyer - vietnam vets 2015-page-001.jpg","flyer - vietnam vets 2015-page-001.jpg",,,src,5829301
"/files/Klein Court Watchers Program.jpg","Klein Court Watchers Program.jpg",,1098886,src,5829306
"/files/users/u76/flyer - Lanza Mammography flyer_NEW-page-001.jpg","flyer - Lanza Mammography flyer_NEW-page-001.jpg",,,src,5829331
"/files/users/u39056/Boyle Senior ID Flyer Holbrook 2015.jpg","Boyle Senior ID Flyer Holbrook 2015.jpg",,,src,5829356
/files/users/u76/Lightitupblue_post.png,Lightitupblue_post.png,,,src,5829426
"/files/users/u76/flyer - mammo 5.15-page-001.jpg","flyer - mammo 5.15-page-001.jpg",,,src,5829586
"/files/users/u76/flyer - Mammography flyer_May01-page-001.jpg","flyer - Mammography flyer_May01-page-001.jpg",,,src,5829691
"/files/users/u76/flyer - narcan 4.16-page-001 (1).jpg","flyer - narcan 4.16-page-001 (1).jpg",,,src,5829716
"/files/users/u76/flyer - special needs 2015-page-001.jpg","flyer - special needs 2015-page-001.jpg",,,src,5829786
"/files/users/u76/welcomes our heroes.jpeg","welcomes our heroes.jpeg",,,src,5829906
/files/users/u49986/breast_cancer_generic.png,breast_cancer_generic.png,,,src,5830081
"/files/users/u49986/Breast Cancer Screening.jpg","Breast Cancer Screening.jpg",,,src,5830081
"/files/users/u49986/BOYLE One on One Sayville Flyer.jpg","BOYLE One on One Sayville Flyer.jpg",,,src,5830086
/files/users/u49986/beach_cleanup.jpg,beach_cleanup.jpg,,,src,5830101
/files/users/u49986/Hispanic_heritage_web_flier.jpg,Hispanic_heritage_web_flier.jpg,,,src,5830106
"/files/users/u49986/Sachem One on One.jpg","Sachem One on One.jpg",,,src,5830111
/files/users/u49986/breast_cancer_generic.png,breast_cancer_generic.png,,,src,5830121
"/files/users/u76/flyer - narcan 6.15-page-001.jpg","flyer - narcan 6.15-page-001.jpg",,,src,5830216
"/files/users/u17/blood drive2015_Page_1and2.jpg","blood drive2015_Page_1and2.jpg",,,src,5830251
"/files/users/u76/SI 8.5.15-page-001.jpg","SI 8.5.15-page-001.jpg",,,src,5830411
"/files/users/u49986/Pancake Breakfast Flyer_0.jpg","Pancake Breakfast Flyer_0.jpg",,,src,5830481
"/files/users/u49986/Boyle Prostate Flyer Deer Park Public Library_web.jpg","Boyle Prostate Flyer Deer Park Public Library_web.jpg",,,src,5830551
/files/users/u33031/Riverfest2015Flyer1.jpg,Riverfest2015Flyer1.jpg,,,src,5830681
/files/users/u33031/Riverfest2015Flyer2.jpg,Riverfest2015Flyer2.jpg,,,src,5830681
/files/users/u106/fylerA.JPG,fylerA.JPG,,,src,5842416
/files/imagecache/full_node_featured_image/HASSEL_THOMPSON_HEARING_POSTER.jpg,HASSEL_THOMPSON_HEARING_POSTER.jpg,,,src,5842556
"/files/Second Ave Subway Public Hearing Notice.pdf","Second Ave Subway Public Hearing Notice.pdf",1111121,,href,5842566
"/files/Second Ave Subway Public Hearing Notice.pdf","Second Ave Subway Public Hearing Notice.pdf",1111121,,href,5842566
"/files/Corps Public Hearing Notice and Bill_1.pdf","Corps Public Hearing Notice and Bill_1.pdf",1113631,,href,5843861
/files/S.5198_1.pdf,S.5198_1.pdf,1113636,,href,5843861
"/files/Corps Public Hearing Notice and Bill_1.pdf","Corps Public Hearing Notice and Bill_1.pdf",1113631,,href,5843866
/files/S.5198_1.pdf,S.5198_1.pdf,1113636,,href,5843866
"/files/Corps Public Hearing Notice and Bill_1.pdf","Corps Public Hearing Notice and Bill_1.pdf",1113631,,href,5843871
/files/S.5198_1.pdf,S.5198_1.pdf,1113636,,href,5843871
"/files/pdfs/2013-10-29.New York City Hearing.FINAL_.pdf","2013-10-29.New York City Hearing.FINAL_.pdf",,,href,5843996
"/files/pdfs/NYC Witness List.pdf","NYC Witness List.pdf",,,href,5843996
"/files/pdfs/1 - NYSED.pdf","1 - NYSED.pdf",,,href,5843996
"/files/pdfs/UFT Michael Mulgrew.pdf","UFT Michael Mulgrew.pdf",,,href,5843996
"/files/pdfs/NYC Education.pdf","NYC Education.pdf",,,href,5843996
"/files/pdfs/Karen Sprowal.pdf","Karen Sprowal.pdf",,,href,5843996
"/files/pdfs/Jan Johnson.pdf","Jan Johnson.pdf",,,href,5843996
"/files/pdfs/Jan Johnson 2.pdf","Jan Johnson 2.pdf",,,href,5843996
"/files/pdfs/Jan Johnson 3.pdf","Jan Johnson 3.pdf",,,href,5843996
/files/pdfs/Edgenuity.pdf,Edgenuity.pdf,,,href,5843996
/files/pdfs/Boyd.pdf,Boyd.pdf,,,href,5843996
/files/pdfs/Elivert.pdf,Elivert.pdf,,,href,5843996
"/files/pdfs/Class Size Matters.pdf","Class Size Matters.pdf",,,href,5843996
"/files/pdfs/Class Size Matters 2.pdf","Class Size Matters 2.pdf",,,href,5843996
"/files/pdfs/Alliance for Quality Education.pdf","Alliance for Quality Education.pdf",,,href,5843996
"/files/pdfs/Monty Neill.FairTest_0.pdf","Monty Neill.FairTest_0.pdf",,,href,5843996
"/files/pdfs/Monty Neill.2012.pdf","Monty Neill.2012.pdf",,,href,5843996
"/files/pdfs/Monty Neill.FairTest 3.pdf","Monty Neill.FairTest 3.pdf",,,href,5843996
"/files/pdfs/Time Out From Testing.pdf","Time Out From Testing.pdf",,,href,5843996
"/files/pdfs/Time Out From Testing 2.pdf","Time Out From Testing 2.pdf",,,href,5843996
"/files/pdfs/NYC Charter School Center.pdf","NYC Charter School Center.pdf",,,href,5843996
"/files/pdfs/Sheila Kaplan.pdf","Sheila Kaplan.pdf",,,href,5843996
"/files/pdfs/Council of School Administrators.pdf","Council of School Administrators.pdf",,,href,5843996
"/files/pdfs/Rosalie Friend.pdf","Rosalie Friend.pdf",,,href,5843996
"/files/pdfs/John Owens Testimony.pdf","John Owens Testimony.pdf",,,href,5843996
